country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-03-2025 18:00:00",27.103358,93.679645,PM10,42,161,85
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-03-2025 18:00:00",27.103358,93.679645,NO2,4,4,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-03-2025 18:00:00",27.103358,93.679645,SO2,5,6,5
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-03-2025 18:00:00",27.103358,93.679645,CO,11,50,13
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-03-2025 18:00:00",14.465052,78.824187,OZONE,31,53,44
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","06-03-2025 18:00:00",16.9872867,81.7363176,NH3,3,11,6
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","06-03-2025 18:00:00",16.9872867,81.7363176,SO2,11,18,13
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","06-03-2025 18:00:00",16.9872867,81.7363176,OZONE,6,7,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-03-2025 18:00:00",13.615387,79.409230,PM2.5,70,142,105
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-03-2025 18:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-03-2025 18:00:00",13.615387,79.409230,CO,27,42,37
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-03-2025 18:00:00",13.615387,79.409230,OZONE,49,49,49
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-03-2025 18:00:00",16.536107,80.594233,NO2,8,14,11
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-03-2025 18:00:00",16.536107,80.594233,SO2,6,8,6
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","06-03-2025 18:00:00",16.486692,80.699436,PM10,52,107,72
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-03-2025 18:00:00",25.567520,83.966379,PM10,59,129,94
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-03-2025 18:00:00",25.567520,83.966379,OZONE,48,140,107
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-03-2025 18:00:00",24.7955,84.9994,PM2.5,23,218,76
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-03-2025 18:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-03-2025 18:00:00",24.7955,84.9994,OZONE,19,21,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","06-03-2025 18:00:00",24.792403,84.992416,NH3,3,6,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-03-2025 18:00:00",24.762518,84.982348,SO2,7,10,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-03-2025 18:00:00",25.697189,85.245900,PM2.5,107,299,171
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-03-2025 18:00:00",26.181742,91.78063,SO2,17,20,18
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-03-2025 18:00:00",26.349082,92.68449,CO,14,53,38
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-03-2025 18:00:00",26.349082,92.68449,OZONE,1,19,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","06-03-2025 18:00:00",26.446912,91.439057,PM10,53,147,95
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","06-03-2025 18:00:00",26.446912,91.439057,SO2,5,104,7
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-03-2025 18:00:00",24.82827,92.79525,CO,18,24,19
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-03-2025 18:00:00",26.987634,94.636574,PM2.5,27,47,38
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-03-2025 18:00:00",27.103358,93.679645,OZONE,3,3,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-03-2025 18:00:00",26.071318,91.87488,PM2.5,80,420,316
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","06-03-2025 18:00:00",26.10887,91.589544,OZONE,9,16,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-03-2025 18:00:00",26.187500,91.744194,PM10,68,286,148
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-03-2025 18:00:00",26.187500,91.744194,NO2,1,9,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-03-2025 18:00:00",26.187500,91.744194,OZONE,16,17,17
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-03-2025 18:00:00",25.42742023,86.13886079,OZONE,8,15,13
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","06-03-2025 18:00:00",26.80365,84.51954,NO2,28,30,28
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","06-03-2025 18:00:00",26.80365,84.51954,OZONE,22,25,24
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-03-2025 18:00:00",25.251013,86.989001,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-03-2025 18:00:00",25.251013,86.989001,NH3,1,2,1
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-03-2025 18:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-03-2025 18:00:00",16.5150833,80.5181667,NH3,2,5,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-03-2025 18:00:00",14.675886,77.593027,PM10,15,82,67
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-03-2025 18:00:00",14.675886,77.593027,NH3,4,9,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","06-03-2025 18:00:00",13.204880,79.097889,NH3,3,5,4
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-03-2025 18:00:00",14.465052,78.824187,PM2.5,61,249,99
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-03-2025 18:00:00",11.654054,92.734055,PM2.5,2,110,39
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-03-2025 18:00:00",11.654054,92.734055,NO2,17,54,29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-03-2025 18:00:00",16.5150833,80.5181667,NO2,7,36,16
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-03-2025 18:00:00",26.146529,87.454184,PM10,47,127,94
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-03-2025 18:00:00",24.75746,84.366208,NO2,2,3,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-03-2025 18:00:00",25.42742023,86.13886079,NH3,13,13,13
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","06-03-2025 18:00:00",16.486692,80.699436,NH3,3,6,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-03-2025 18:00:00",25.592539,85.227158,CO,24,105,75
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","06-03-2025 18:00:00",25.610369,85.132568,CO,18,28,21
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","06-03-2025 18:00:00",25.610369,85.132568,OZONE,25,26,25
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-03-2025 18:00:00",25.619651,85.147382,PM2.5,132,284,186
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-03-2025 18:00:00",25.619651,85.147382,PM10,80,246,144
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-03-2025 18:00:00",25.599486,85.113666,PM2.5,45,81,69
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-03-2025 18:00:00",25.599486,85.113666,PM10,62,109,91
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-03-2025 18:00:00",25.599486,85.113666,NO2,14,46,22
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-03-2025 18:00:00",25.599486,85.113666,NH3,7,9,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-03-2025 18:00:00",25.599486,85.113666,CO,6,46,17
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-03-2025 18:00:00",25.596727,85.085624,PM2.5,30,82,63
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-03-2025 18:00:00",25.596727,85.085624,PM10,108,167,129
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-03-2025 18:00:00",26.63086,84.90051,SO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-03-2025 18:00:00",26.63086,84.90051,CO,36,54,39
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.11442,85.39813,NH3,9,11,10
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1403345,85.3650192,NH3,2,3,2
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1403345,85.3650192,CO,65,105,102
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1209,85.3647,CO,11,78,37
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1209,85.3647,OZONE,11,80,44
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-03-2025 18:00:00",25.586562,85.043586,PM10,90,161,127
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-03-2025 18:00:00",25.586562,85.043586,NO2,29,34,32
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-03-2025 18:00:00",25.596727,85.085624,CO,25,102,78
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-03-2025 18:00:00",25.596727,85.085624,OZONE,8,56,42
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-03-2025 18:00:00",25.03280,85.41948,NH3,2,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-03-2025 18:00:00",25.03280,85.41948,SO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-03-2025 18:00:00",25.892357,86.590325,PM2.5,5,62,34
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-03-2025 18:00:00",25.892357,86.590325,OZONE,11,25,21
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-03-2025 18:00:00",25.859655,85.77944,PM2.5,3,23,11
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-03-2025 18:00:00",30.719859,76.738637,NH3,3,4,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-03-2025 18:00:00",21.194815,81.314770,NO2,8,64,31
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-03-2025 18:00:00",21.194815,81.314770,OZONE,2,31,19
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-03-2025 18:00:00",21.185571,81.343175,SO2,7,13,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-03-2025 18:00:00",21.185571,81.343175,CO,34,76,48
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-03-2025 18:00:00",22.08815,82.13737,PM2.5,30,60,42
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","06-03-2025 18:00:00",24.952822,84.002396,SO2,5,5,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-03-2025 18:00:00",26.2271665,84.3570427,SO2,2,8,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-03-2025 18:00:00",30.735567,76.775714,NO2,22,35,29
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-03-2025 18:00:00",25.560083,87.553265,NH3,1,2,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","06-03-2025 18:00:00",26.0881305,87.93840336,NH3,10,13,11
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-03-2025 18:00:00",22.348441,82.549611,CO,12,30,21
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","06-03-2025 18:00:00",21.219665,81.630094,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-03-2025 18:00:00",22.118125,83.140608,OZONE,16,71,51
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-03-2025 18:00:00",21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-03-2025 18:00:00",28.567890,77.250515,NO2,21,43,29
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-03-2025 18:00:00",28.530785,77.271255,SO2,10,29,17
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-03-2025 18:00:00",28.530785,77.271255,OZONE,36,144,109
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-03-2025 18:00:00",28.623763,77.287209,PM10,81,164,120
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-03-2025 18:00:00",28.623763,77.287209,NH3,4,5,4
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-03-2025 18:00:00",28.623763,77.287209,SO2,1,4,3
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-03-2025 18:00:00",28.623763,77.287209,CO,34,41,40
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-03-2025 18:00:00",28.674045,77.131023,NO2,14,39,26
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-03-2025 18:00:00",28.674045,77.131023,CO,50,80,53
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-03-2025 18:00:00",28.674045,77.131023,OZONE,31,79,68
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","06-03-2025 18:00:00",28.588333,77.221667,NO2,79,101,95
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-03-2025 18:00:00",28.5918245,77.2273074,PM2.5,17,90,50
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-03-2025 18:00:00",28.611281,77.237738,PM10,55,131,96
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-03-2025 18:00:00",28.636429,77.201067,NH3,7,10,9
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-03-2025 18:00:00",28.636429,77.201067,SO2,9,19,13
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-03-2025 18:00:00",28.498571,77.264840,NO2,53,71,61
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-03-2025 18:00:00",28.498571,77.264840,SO2,15,35,22
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-03-2025 18:00:00",28.498571,77.264840,CO,30,52,37
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-03-2025 18:00:00",28.5710274,77.0719006,PM2.5,22,133,66
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-03-2025 18:00:00",28.5710274,77.0719006,NO2,34,99,49
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-03-2025 18:00:00",28.5710274,77.0719006,CO,20,71,42
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.647622,77.3158090,PM10,24,429,144
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.647622,77.3158090,SO2,4,42,26
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.695381,77.181665,PM2.5,30,140,72
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.695381,77.181665,PM10,94,204,129
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","06-03-2025 18:00:00",28.4706914,77.1099364,PM2.5,12,82,42
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-03-2025 18:00:00",28.776200,77.051074,OZONE,17,109,85
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","06-03-2025 18:00:00",28.5512005,77.2735737,PM10,61,148,105
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-03-2025 18:00:00",28.656756,77.227234,NO2,17,274,50
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-03-2025 18:00:00",28.656756,77.227234,NH3,5,16,6
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-03-2025 18:00:00",28.684678,77.076574,CO,7,20,13
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-03-2025 18:00:00",28.60909,77.0325413,NO2,15,29,20
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-03-2025 18:00:00",28.60909,77.0325413,NH3,10,11,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-03-2025 18:00:00",28.60909,77.0325413,SO2,11,21,16
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-03-2025 18:00:00",28.60909,77.0325413,CO,10,158,93
India,Delhi,Delhi,"Pusa, Delhi - IMD","06-03-2025 18:00:00",28.636110,77.173332,NO2,2,18,11
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-03-2025 18:00:00",28.563262,77.186937,PM10,61,173,115
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-03-2025 18:00:00",28.563262,77.186937,CO,2,34,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-03-2025 18:00:00",28.732528,77.119920,PM2.5,23,163,81
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-03-2025 18:00:00",28.732820,77.170633,SO2,8,19,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-03-2025 18:00:00",28.580280,77.233829,PM2.5,13,77,42
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-03-2025 18:00:00",28.580280,77.233829,PM10,62,149,101
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-03-2025 18:00:00",28.580280,77.233829,NH3,4,6,5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-03-2025 18:00:00",28.5627763,77.1180053,CO,8,32,16
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-03-2025 18:00:00",28.628624,77.241060,PM2.5,29,97,62
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","06-03-2025 18:00:00",23.076793,72.627874,OZONE,1,78,62
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","06-03-2025 18:00:00",23.043070,72.562968,PM10,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","06-03-2025 18:00:00",21.613267,73.010555,NH3,1,3,2
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","06-03-2025 18:00:00",21.613267,73.010555,CO,48,86,61
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-03-2025 18:00:00",23.163798,72.677768,PM2.5,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-03-2025 18:00:00",23.163798,72.677768,NH3,NA,NA,NA
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-03-2025 18:00:00",23.243639,72.68994,PM2.5,39,108,72
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-03-2025 18:00:00",23.243639,72.68994,NH3,4,14,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-03-2025 18:00:00",23.107969,72.574648,NH3,1,3,2
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-03-2025 18:00:00",23.107969,72.574648,OZONE,3,150,107
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","06-03-2025 18:00:00",22.977134,72.553024,PM2.5,67,345,203
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","06-03-2025 18:00:00",22.977134,72.553024,NO2,49,196,115
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-03-2025 18:00:00",23.002657,72.591912,PM2.5,10,99,50
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-03-2025 18:00:00",23.002657,72.591912,PM10,63,169,119
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-03-2025 18:00:00",23.002657,72.591912,SO2,27,47,34
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-03-2025 18:00:00",23.016834,72.625775,PM10,64,169,103
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-03-2025 18:00:00",23.016834,72.625775,SO2,8,137,60
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.672342,77.315260,NO2,34,47,40
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.672342,77.315260,OZONE,50,103,89
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-03-2025 18:00:00",28.699793,77.165453,PM10,99,173,133
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-03-2025 18:00:00",28.699793,77.165453,NO2,62,93,75
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-03-2025 18:00:00",28.699793,77.165453,SO2,5,32,14
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-03-2025 18:00:00",28.699793,77.165453,OZONE,46,121,102
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-03-2025 18:00:00",23.107969,72.574648,PM2.5,45,278,143
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-03-2025 18:00:00",28.4227,77.0667,PM10,78,140,114
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","06-03-2025 18:00:00",28.4275,77.1465,PM2.5,151,307,219
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","06-03-2025 18:00:00",28.4275,77.1465,NH3,8,19,14
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","06-03-2025 18:00:00",28.4275,77.1465,OZONE,15,27,21
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-03-2025 18:00:00",30.943887,76.801991,NO2,5,19,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-03-2025 18:00:00",30.943887,76.801991,NH3,2,3,3
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","06-03-2025 18:00:00",28.376058,77.315741,NH3,6,6,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","06-03-2025 18:00:00",28.376058,77.315741,SO2,8,9,9
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","06-03-2025 18:00:00",28.376058,77.315741,CO,49,51,50
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-03-2025 18:00:00",28.4417,77.3217,PM2.5,89,178,104
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-03-2025 18:00:00",28.4417,77.3217,PM10,108,148,117
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-03-2025 18:00:00",28.422681,77.148944,PM10,68,133,110
India,Gujarat,Surat,"Science Center, Surat - SMC","06-03-2025 18:00:00",21.170046,72.795405,NO2,16,26,20
India,Gujarat,Surat,"Science Center, Surat - SMC","06-03-2025 18:00:00",21.170046,72.795405,CO,41,71,53
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","06-03-2025 18:00:00",22.969611,72.643500,PM2.5,33,412,174
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","06-03-2025 18:00:00",28.593883,76.270653,NH3,6,8,7
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","06-03-2025 18:00:00",28.593883,76.270653,SO2,4,5,4
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-03-2025 18:00:00",28.732528,77.119920,CO,14,27,19
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-03-2025 18:00:00",28.732528,77.119920,OZONE,43,112,93
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-03-2025 18:00:00",28.6514781,77.1473105,PM2.5,81,230,151
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-03-2025 18:00:00",28.6514781,77.1473105,NH3,10,11,10
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-03-2025 18:00:00",28.5504249,77.2159377,PM2.5,34,113,72
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-03-2025 18:00:00",28.5504249,77.2159377,CO,6,14,10
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.710508,77.249485,PM2.5,20,100,51
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-03-2025 18:00:00",28.710508,77.249485,NH3,4,6,5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","06-03-2025 18:00:00",28.531346,77.190156,PM2.5,16,87,56
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-03-2025 18:00:00",34.066206,74.819820,CO,12,19,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-03-2025 18:00:00",12.21041,76.37376,NO2,10,29,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-03-2025 18:00:00",12.21041,76.37376,NH3,3,6,5
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","06-03-2025 18:00:00",16.208139,77.348417,NO2,6,26,11
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","06-03-2025 18:00:00",16.208139,77.348417,NH3,4,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","06-03-2025 18:00:00",12.733409,77.298051,PM10,70,121,93
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","06-03-2025 18:00:00",12.733409,77.298051,NH3,1,1,1
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","06-03-2025 18:00:00",12.733409,77.298051,CO,2,103,23
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-03-2025 18:00:00",13.940000,75.555917,NO2,18,25,20
